"docid"	"author"	"realname"	"pseudonym"	"gender"	"nationality"	"authordate"	"inferreddate"	"firstpub"	"latestcomp"	"allcopiesofwork"	"copiesin25yrs"	"enumcron"	"imprint"	"genres"	"subjects"	"shorttitle"	"category"	"hathiadvent"
"pst.000006466640"	"James, Marion, of Australia"			"u"			1943	1943	1943	1	1		"Westmead, Sydney, N.S.W.|Printed at St. Vincent's Boys Home|1943."	"NotFiction"	"Poetry|Fiction"	"Yabba-yabba (an aboriginal word meaning ""talks"") : stories and verses of Australia : birds, bush, blackfellows"	"notfiction"	"contemporary"
"nyp.33433082342175"	"Campbell, Calder"			"m"	"uk"	"1798-1857."	1847	1847	1847	3	3	"v. 3"	"London;1847."	"NotFiction"		"Rough Recollections of Rambles Abroàd and at Home"	"notfiction"	"contemporary"
"mdp.39015014541208"	"McGahern, John"			"m"	"ir"	"1934-2006."	1966	1965	1965	1	1		"New York|Knopf|1966 [c1965"	"Fiction"		"The dark"	"longfiction"	"contemporary"
"hvd.hn6lvs"	"Barbauld, (Anna Letitia), Mrs"			"f"	"uk"	"1743-1825."	1832	1825	1825	1	1		"New York;P. Hill;1832."	"NotFiction"		"Lessons for children. With engravings and four original tales"	"juvenile"	"contemporary"
"uc2.ark+=13960=t9p26xq9c"	"Metelerkamp, Sanni"			"f"	"sa"	"1867-1945."	1914	1914	1914	1	1		"London;Macmillan;1914."		"Folklore, African|Tales, African|South Africa"	"Outa Karel's stories"	"shortfiction"	"contemporary"
"uc1.$b317729"	"France, Anatole"			"m"	"fr"	"1844-1924."	1923	1893	1923	2	2		"New York|Boni and Liveright, inc.|1923"	"Fiction"		"The Queen Pedauque"	"longfiction"	"reprint"
"uc2.ark+=13960=t0qr4qv09"				"u"			1907	1300	1907	2	2		"London;New York;etc.] Norroena society;1907."			"The story of Burnt Njal, the great Icelandic tribunt, jurist, and counsellor"	"shortfiction"	"reprint"
"mdp.39015063077930"	"Allman, James"			"u"			1903	1903	1903	2	2		"Chicago;C. H. Kerr & company;1906."	"NotFiction"		"God's children; a modern allegory"	"notfiction"	"contemporary"
"uc1.$b787098"	"Marshall, Bruce"			"m"	"uk"	"1899-1987."	1953	1953	1953	1	1		"London|Constable|1953"	"Fiction"		"The fair bride, a novel"	"longfiction"	"contemporary"
"uc1.$b301191"	"Lowis, C. C. (Cecil Champain)"			"m"	"uk"	"1866-"	1928	1928	1928	1	1		"Garden City, N.Y.|Doubleday, Doran & company, inc.|1928."	"NotFiction"		"The distric bungalow"	"longfiction"	"contemporary"
"mdp.39015031235396"	"Lathrop, Rose Hawthorne"			"u"		"1851-1926."	1897	1897	1897	4	4		"Boston;New York;Houghton, Mifflin and company;1897."	"Biography|NotFiction"	"1804-1864|Hawthorne, Nathaniel"	"Memories of Hawthorne"	"notfiction"	"contemporary"
"coo.31924014518355"	"Wright, Austin Tappan"			"m"	"us"	"1883-1931."	1942	1931	1931	3	2		"New York|Toronto|Farrar & Rinehart, inc.|c1942"	"NotFiction"		"Islandia"	"longfiction"	"contemporary"
"uc1.$b548783"	"Tomkinson, Constance"			"f"		"1915-"	1956	1956	1956	1	1		"Boston|Little, Brown|1956"	"NotFiction"	"Correspondence, reminiscences, etc|Dancers"	"Les girls"	"notfiction"	"contemporary"
"uc1.$b243146"	"Herbert, Xavier"			"m"	"au"	"1901-1984."	1961	1961	1961	1	1		"Sydney|Angus and Robertson|1961."	"Fiction"		"Soldiers' women"	"longfiction"	"contemporary"
"mdp.39015000623663"	"Kipling, Rudyard"			"m"	"uk"	"1865-1936."	1800	1800	1800	38	2		"New York;Manhattan press;1910?"	"ContainsBiogMaterial|NotFiction|Fiction|UnknownGenre"	"English fiction"	"Plain tales from the hills"	"shortfiction"	"contemporary"
"uc1.b3738981"	"Dangor, Achmat"			"m"	"sa"	"1948-"	1981	1981	1981	1	1		"Johannesburg|Ravan|1981."	"Fiction"		"Waiting for Leila"	"longfiction"	"contemporary"
"inu.30000114172426"	"Farris, John"			"m"	"us"	"1936-"	1976	1976	1976	1	1		"Chicago|Playboy Press|c1976."	"Fiction"		"The fury :"	"longfiction"	"contemporary"
"mdp.49015001400168"	"Sommerfelt, Aimée"	"Sommerfelt, Aimée"		"f"	"no"	"1892-1975."	1972	1950	1963	1	1		"s.l.|Scholastic Book Services|1972, c1963"	"Fiction"		"Miriam"	"longfiction"	"contemporary"
"hvd.hnnzq4"	"Beasley"			"u"			1836	1836	1836	1	1	"v.1"	"Philadelphia;Carey, Lea & Blanchard;1836."	"NotFiction"		"Violet Woodville; or, The danseuse: a portraiture of human passions and characters"	"longfiction"	"contemporary"
"uc1.31822033251729"	"Forrest, Michael D"			"m"			1922	1922	1922	1	1		"Kensington, Sydney;Sacred Heart Monastery;1922"	"NotFiction"	"Catholic Church|Papua New Guinea|Fiction|Missions"	"Father Justin : a story of Papua"	"longfiction"	"contemporary"
"osu.32435060262698"	"Newman, Isidora"			"f"	"us"	"1878-1955."	1926	1926	1926	1	1		"Racine, Wis.|Whitman Pub. Co.|c1926."	"NotFiction"		"The legend of the orange blossom : and other fairy flowers"	"shortfiction"	"contemporary"
"mdp.39015038101666"	"Naher, Gaby"			"f"	"au"	"1967-"	1996	1995	1996	1	1		"London|New York, N.Y.|Hamish Hamilton|1996."	"Fiction"		"The underwharf"	"longfiction"	"contemporary"
"inu.30000120995638"	"Jeal, Tim"			"m"	"uk"	"1945-"	1976	1976	1976	1	1		"London|H. Hamilton|1976."	"Fiction"		"Until the colours fade"	"longfiction"	"contemporary"
"mdp.39015005672269"	"Bowen, Stirling"			"m"			1930	1930	1930	2	2		"New York|E. P. Dutton & co., inc.|c1930"	"Fiction|UnknownGenre|Pamphlets"	"Criminals|Fiction|New York, United States|Inglis, Agnes|1870-1952|Anarchism|E. P. Dutton|Crime"	"Wishbone"	"longfiction"	"contemporary"
"mdp.39015065770755"	"prince de, Ligne, Charles Joseph"			"u"		"1735-1814."	1811	1811	1811	1	1		"Londres;L. Deconchy;1811."	"NotFiction"	"Eugene|History|1663-1736|1648-1789|of Savoy, Prince of Savoy"	"Mémoires du Prince Eugène de Savoie"	"notfiction"	"contemporary"
"uc1.$b117324"	"Mallette, Gertrude Ethel"			"f"		"1887-"	1941	1941	1941	1	1		"Garden City, N. Y.|Doubleday, Doran & co., inc.|1941."	"NotFiction"		"Into the wind"	"longfiction"	"contemporary"
"mdp.39015063964053"	"Watson, H. B. Marriott (Henry Brereton Marriott)"			"m"	"uk"	"1863-1921."	1913	1913	1913	1	1		"London;Mills & Boon;1913"	"Fiction"		"Ifs & ans"	"longfiction"	"contemporary"
"mdp.39015080844932"	"Flynn, Robert"			"m"	"us"	"1932-"	2009	2009	2009	1	1		"Fort Worth, Tex.|TCU Press|c2009."	"Western stories|Fiction"	"Playwriting|Heroes|Fiction|College teachers|Political campaigns"	"Echoes of glory"	"longfiction"	"contemporary"
"uc1.b250186"	"Marryat, Frederick"			"m"	"uk"	"1792-1848."	1834	1834	1834	16	7	"v. 3"	"London;Saunders and Otley;1834."	"NotFiction|Bibliographies|Fiction|UnknownGenre"		"Jacob Faithful"	"longfiction"	"contemporary"
"inu.39000005757583"	"Niemi, Adrian Arthur"			"u"			1978	1978	1978	1	1		"New York|Vantage Press|c1978."	"Fiction"		"The quest of the Sampo"	"longfiction"	"contemporary"
"pst.000017853996"	"Roberts, Kenneth Lewis"			"m"	"us"	"1885-1957."	1931	1931	1931	4	4		"Garden City, NY|Doubleday, Doran & Co.|1945, c1931."	"Bibliographies|Fiction|NotFiction"	"War of 1812|Dartmoor Prison|Fiction|1775-1865|Fiction|History|History"	"The lively lady : a chronicle of Arundel, of privateering, and of the circular prison on Dartmoor"	"longfiction"	"contemporary"
"uc1.b4975632"	"Aakhus, Patricia"		"McDowell, Patricia"	"f"	"us"	"1952-2012."	1989	1989	1989	1	1		"Santa Cruz, Calif.|Story Line Press|1989."	"Fiction"	"Mythology, Celtic|Fiction"	"The voyage of Mael Duin's curragh"	"longfiction"	"contemporary"
"uc2.ark+=13960=t3416t85d"	"McElgun, John"			"m"			1873	1873	1873	2	2		"New York;J.A. McGee;1873."	"Fiction"	"American fiction"	"Annie Reilly, or, The fortunes of an Irish girl in New York"	"longfiction"	"contemporary"
"mdp.39015074301576"				"u"			2007	2007	2007	1	1		"Auckland, N.Z.|Reed|c2007."	"Fiction"	"21st century|Literary collections|Maori (New Zealand people)|New Zealand literature|Maori authors|reo|Pakiwaitara"	"Get on the waka : best recent Māori fiction"	"shortfiction"	"contemporary"
"nyp.33433074835400"	"Bellamy, Elizabeth W. (Elizabeth Whitfield)"		"Thorpe, Kamba"	"f"	"us"	"1837-1900."	1876	1876	1876	1	1		"New York;D. Appleton;1876."	"Fiction"		"The little Joanna, a novel"	"longfiction"	"contemporary"
"nyp.33433084128879"	"Bates, Arlo"			"m"	"us"	"1850-1918."	1890	1890	1890	2	2		"Boston;Roberts;c1890"	"Fiction"		"Albrecht"	"longfiction"	"contemporary"
"uc1.b3116810"	"White, Ethel Lina"			"f"	"uk"	"1876-1944."	1941	1941	1941	1	1		"New York|Harper|c1941"	"NotFiction"		"She faded into air"	"longfiction"	"contemporary"
"uc1.$b56309"	"Babson, Naomi Lane"			"f"		"1895-"	1939	1939	1939	1	1		"New York|Reynal & Hitchcock|c1939"	"NotFiction"		"All the tomorrows; a novel"	"longfiction"	"contemporary"
"uc2.ark+=13960=t3bz6218s"	"Replogle, Charles"			"u"			1904	1904	1904	2	2		"London;Headley Brothers;1904."		"Indians of North America|Alaska|Society of Friends|Missions"	"Among the Indians of Alaska"	"notfiction"	"contemporary"
"uc1.$b299596"	"Asch, Nathan"			"m"	"us"	"1902-1964"	1927	1927	1927	1	1		"New York|Boni|c1927."	"NotFiction"		"Love in Chartres"	"longfiction"	"contemporary"
"uc1.b249750"	"Field, Eugene"			"m"	"us"	"1850-1895."	1896	1895	1895	9	9		"New York;Scribner;1896."	"NotFiction|Fiction|UnknownGenre|Mixed"	"Field, Eugene|American fiction|1850-1895"	"Second book of tales"	"shortfiction"	"contemporary"
"uc2.ark+=13960=t4rj4bm6v"	"Fisher, Mary"			"f"		"1858-"	1917	1917	1917	1	1		"New York;Thomas Y. Crowell Company;c1917"			"The Treloars"	"longfiction"	"contemporary"
"uc2.ark+=13960=t3ws8pd3r"	"Hook, Theodore Edward"			"m"	"uk"	"1788-1841."	1828	1828	1828	2	2	"v.3"	"London;Henry Colburn ...;1828."			"Sayings and doings, or, Sketches from life"	"shortfiction"	"contemporary"
"loc.ark+=13960=t47p9gx27"	"Dolaro, Selina"			"f"	"uk"	"1849-1889."	1889	1889	1889	1	1		"Philadelphia;J. B. Lippincott company;c1889"			"Bella-Demonia"	"longfiction"	"contemporary"
"uc2.ark+=13960=fk6639kj41"	"Glasgow, Ellen Anderson Gholson"			"f"	"us"	"1873-1945."	1900	1897	1900	4	3		"New York and London;Harper;1900."	"Fiction"		"The descendant"	"longfiction"	"contemporary"
"mdp.39015005021582"	"[Ives, Percy]"			"m"			1906	1906	1906	1	1		"Boston, Mass.;Percy Ives Publishing Co.;c1906."	"Fiction"		"The seamy side; a story of the true condition of things theatrical"	"longfiction"	"contemporary"
"mdp.39015006955945"	"Johnston, Mary"			"f"	"us"	"1870-1936."	1920	1920	1920	3	3		"New York;London;Harper & brothers;c1920"	"Fiction"		"Sweet rocket"	"longfiction"	"contemporary"
"umn.31951p005426620"	"Rodenberg, Julius"			"m"	"de"	"1831-1914."	1881	1881	1881	2	2	"v.2"	"London;Sampson Low, Marston, Searle, & Rivington;1881."	"NotFiction"		"The Grandidiers : a tale of Berlin life"	"longfiction"	"contemporary"
"uc1.$b301192"	"Luard, William Blaine"			"m"		"1897-"	1935	1935	1935	1	1		"New York|Longmans, Green|1935."	"Fiction"		"Conquering seas"	"longfiction"	"contemporary"
"uc1.$b74561"	"Feiner, Ruth"			"f"	"de"	"1909-1954."	1939	1939	1939	1	1		"Philadelphia|J. B. Lippincott|c1939"	"Fiction"		"Yesterday's dreams"	"longfiction"	"contemporary"
"mdp.39015040659941"	"Phillips, Louis"			"m"	"us"	"1942-"	1996	1996	1996	1	1		"Livingtston, AL|Livingston Press|c1996."	"NotFiction"	"Baseball stories, American|Literary collections|Baseball|Humor"	"Hot corner : baseball stories & writing & humor"	"notfiction"	"contemporary"
"nyp.33433074855168"	"Galt, John"			"m"	"uk"	"1779-1839."	1824	1824	1824	9	9	"v. 1"	"Edinburgh;Oliver & Boyd;London;G. B. Whittaker;1824."	"Fiction"		"Rothelan : a romance of the English histories"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t2z32g882"	"Ritchie, Leitch"			"m"	"uk"	"1800-1865."	1836	1836	1836	3	3	"v.3"	"London;John Macrone;1836."			"The magician"	"longfiction"	"contemporary"
"mdp.39015066677785"	"Lauer, Pierre"			"m"	"fr"	"1931-"	1972	1972	1972	1	1		"New York|Morrow|1972."	"Fiction"		"The suns of Badarane"	"longfiction"	"contemporary"
"uc1.32106001996534"	"Lehmann, Rosamond"			"f"	"uk"	"1901-1990."	1927	1927	1927	5	4		"New York|Reynal and Hitchcock|1927."	"UnknownGenre|NotFiction"		"Dusty answer"	"longfiction"	"contemporary"
"hvd.hxj2fv"				"u"			1816	1816	1816	1	1	"v.32  (1817)"	"London;printed by T.C. Hansard for Longman, Hurst, Rees, Orme, and Brown [etc.;1816-1828."	"NotFiction"	"Great Britain|Trials (Treason)|Trials|Indexes"	"/ by Thomas Jones Howell"	"notfiction"	"contemporary"
"uiuo.ark+=13960=t7sn0tn1b"	"Oliphant"	"Oliphant, Margaret"		"f"	"uk"	"1828-1897."	1862	1862	1862	3	3	"v.3"	"London;Hurst and Blackett;1862."			"The last of the Mortimers"	"longfiction"	"contemporary"
"uc2.ark+=13960=t4jm24q6s"	"Djurklou, Nils Gabriel"			"m"	"sw"	"1829-1904."	1901	1901	1901	1	1		"London;W. Heinemann;1901."			"Fairy tales from the Swedish of G. Djurklo;"	"juvenile"	"contemporary"
"uiuo.ark+=13960=t3xs68f29"	"Moriarty, H. M"			"f"	"uk"	"d. 1827"	1812	1812	1812	2	2	"v.2"	"London;Printed for and sold by the authoress, at Messrs. Seaton and Smith's;1812."			"Crim. con"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t4sj1vq72"	"Gore"	"Gore, Catherine Grace Frances"		"f"	"uk"	"1798-1861."	1830	1830	1830	3	3	"v.3"	"London;H. Colburn and R. Bentley;1830."			"The manners of the day"	"longfiction"	"contemporary"
"osu.32435012603239"	"Walpole, Hugh, Sir"			"m"	"uk"	"1884-1941."	1935	1914	1935	1	1		"Garden City, NY|Doubleday, Doran, & Co.|1935,c1914."	"Fiction"		"The Duchess of Wrexe"	"longfiction"	"contemporary"
"uc1.b248179"	"Soane, George"			"m"	"uk"	"1790-1860."	1817	1817	1817	2	2		"London;Printed and published by and for T. Rodwell;1817."			"The falls of Clyde"	"longfiction"	"contemporary"
"uc1.b287373"	"Chambers, Robert W. (Robert William)"			"m"	"us"	"1865-1933."	1897	1897	1897	1	1		"New York;D. Appleton and company;1897."			"The mystery of choice"	"shortfiction"	"contemporary"
"mdp.39015005607828"	"Lewis, Sinclair"			"m"	"us"	"1885-1951."	1949	1949	1949	1	1		"New York|Random House|1949"	"Fiction"		"The God-seeker"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t1bk20h2g"	"Robinson, F. W. (Frederick William)"			"m"	"uk"	"1830-1901."	1862	1862	1862	4	4	"v.3"	"London;Hurst and Blackett;1862."	"NotFiction"		"Owen: a waif"	"longfiction"	"contemporary"
"inu.32000009559560"	"Burgess, Yvonne"			"f"	"sa"		1975	1975	1975	1	1		"Johannesburg|Donker|1975."	"Fiction"		"The strike : a novel"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t4dn4t070"	"Warner"	"Warner, Ellen Rebecca"		"f"			1808	1808	1808	3	3	"v.2"	"Bath;Printed by Richard Cruttwell ... Bath, and sold by Wilkie and Robinson ... London;1808."			"Herbert-Lodge"	"longfiction"	"contemporary"
"osu.32435010203289"	"Gribble, Leonard R. (Leonard Reginald)"			"m"	"uk"	"1908-1985."	1931	1931	1931	1	1		"Garden City, N. Y.|Pub. for the Crime club, inc., by Doubleday, Doran & company, inc.|c1931"	"Fiction"		"The Grand Modena murder, an Inspector Slade detective story"	"longfiction"	"contemporary"
"uc1.b3607831"	"Cox, Sidney"			"u"		"1889-1952."	1926	1926	1926	4	4		"New York|London|Harper & Brothers|1926."	"NotFiction"	"American prose literature|English prose literature|Literature|Collections"	"Prose preferences"	"notfiction"	"contemporary"
"mdp.39015053774322"	"Martin, David"			"m"		"1915-1997."	1966	1966	1966	2	2		"New York|Crown Publishers|1966"	"Fiction"		"The littlest neutral"	"longfiction"	"contemporary"
"mdp.39015005593879"	"Hefley, James C"	"Hefley, James C|Hefley, Marti"		"m"	"us"	"1932-2004."	1974	1974	1974	1	1		"Wheaton, Ill.|Tyndale House|1974"	"NotFiction"	"Persecution|Missions|Vietnam"	"No time for tombstones; life and death in the Vietnamese jungle"	"longfiction"	"contemporary"
"njp.32101066122126"	"Grant, James Gregor"			"m"	"uk"	"d. 1875"	1838	1838	1838	3	3	"v.2"	"London;Saunders & Otley;1838."	"NotFiction"		"Rufus, or, The red king : a romance"	"longfiction"	"contemporary"
"umn.319510008901568"	"Cavanna, Betty"			"f"	"us"	"1909-2001."	1948	1948	1948	1	1		"Philadelphia|Westminster Press|c1948."	"NotFiction"	"Airplanes|Piloting|Juvenile fiction"	"A girl can dream"	"juvenile"	"contemporary"
"uiuo.ark+=13960=t96692w8z"	"Opie, Amelia Alderson"			"f"	"uk"	"1769-1853."	1806	1806	1806	2	2	"v.3"	"London;Printed for Longman, Hurst, Rees, and Orme;1806."			"The soldier's return.  The brother and sister.  The revenge"	"shortfiction"	"contemporary"
"uiuo.ark+=13960=t7br94x31"	"Downes, Joseph"			"m"	"uk"	"1791-1860."	1836	1836	1836	3	3	"v.2"	"London;R. Bentley, successor to H. Colburn;1836."			"The mountain Decameron"	"shortfiction"	"contemporary"
"uiuo.ark+=13960=t7sn0v67t"	"Cleishbotham, Jedediah"		"Cleishbotham, Jedediah"	"u"	"uk"		1825	1825	1825	2	2	"v.2"	"London;Printed for T. Hookham;1825."			"Constancy in the Nineteenth Century|Traditions Respecting Grimmfer the Wizard"	"longfiction"	"contemporary"
"uc1.b3325304"	"Wingfield, Lewis Strange"			"m"	"ir"	"1842-1891."	1878	1878	1878	7	7	"v. 2"	"London;R. Bentley;1878."	"Fiction"	"English fiction"	"Lady Grizel. An impression of a momentous epoch"	"longfiction"	"contemporary"
"njp.32101032329045"	"Lewis, M. G. (Matthew Gregory)"			"m"	"uk"	"1775-1818."	1806	1806	1806	2	2	"v.1"	"London;J. F. Hughes;1806."	"Fiction"		"Feudal tyrants; or, The Counts of Carlsheim and Sargans.  A romance"	"longfiction"	"contemporary"
"mdp.39015059204787"	"Erickson, Steve"			"m"	"us"	"1950-"	2005	2005	2005	2	2		"New York|Simon & Schuster|c2005"	"NotFiction"	"Fiction|Millennium (Eschatology)"	"Our ecstatic days"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t3xs6cp6m"	"Young, Mary Julia"			"f"	"uk"		1803	1803	1803	4	4	"v.2"	"London;Printed by D.N. Shury for Crosby and Hughes;1803."			"Right and wrong; or, The kinsmen of Naples"	"longfiction"	"contemporary"
"wu.89099258352"	"Quinn, Vernon"			"m"		"1881-1962."	1939	1939	1939	1	1		"New York|F.A. Stokes|1939."	"NotFiction"	"Folklore|Plants|Flowers"	"Stories and legends of garden flowers"	"juvenile"	"contemporary"
"mdp.39015029554261"	"Davis, Lindsay"			"f"	"uk"	"1949-"	1992	1990	1990	1	1		"New York|Ballantine Books|1992, c1990."	"Fiction|Detective and mystery stories"	"Vespasian, 69-79|Fiction|Fiction|Rome|Private investigators|History"	"Shadows in bronze : a Marcus Didius Falco novel"	"longfiction"	"contemporary"
"uc2.ark+=13960=t8tb19n0h"	"Ritchie, Anne Thackeray"			"f"	"uk"	"1837-1919."	1880	1880	1880	1	1		"Leipzig;B. Tauchnitz;1880."			"Da Capo;"	"shortfiction"	"contemporary"
"uc1.b3048114"	"Du Boisgobey, Fortune"	"du Boisgobey, Fortune"		"f"	"uk"	"1821-1891."	1885	1881	1885	1	1	"v. 3"	"London;Vizetelly;188-]-"	"Fiction"		"The day of reckoning"	"longfiction"	"contemporary"
"uc1.b4091099"	"Lawrence, D. H. (David Herbert)"			"m"	"uk"	"1885-1930."	1932	1930	1930	2	2		"London|M. Secker|1932."	"Fiction"		"England, my England"	"shortfiction"	"contemporary"
"pst.000022172372"	"Pratchett, Terry"			"m"	"uk"	"1948-2015."	1988	1988	1988	1	1		"New York|Penguin Books|c1988."	"NotFiction"		"Wyrd sisters"	"longfiction"	"contemporary"
"mdp.39015030699642"	"Just, Ward S"			"m"	"us"	"1935-"	1975	1975	1975	1	1		"Boston|Little, Brown|1975"	"Fiction"		"Nicholson at large : a novel"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t6vx10k7w"	"Melville, Theodore"			"m"	"uk"		1802	1802	1802	3	3	"v.1"	"London;Crosby and Letterman;1802."			"The white knight, or, The monastery of Morne"	"longfiction"	"contemporary"
"uc2.ark+=13960=t1kh0h31j"	"Tagore, Rabindranath"			"m"	"in"	"1861-1941."	1918	1918	1918	2	1		"London;Macmillan;1918."	"UnknownGenre"		"Mashi, and other stories"	"shortfiction"	"contemporary"
"nyp.33433006640944"	"Kirby, Mary"			"f"	"uk"	"1817-1893."	1875	1875	1875	1	1		"London;T. Nelson and Sons, Paternoster Row;Edinburgh;New York;1875."	"Juvenile audience|Fiction"	"Food|Juvenile literature"	"Aunt Martha's corner cupboard : a story for little boys and girls"	"juvenile"	"contemporary"
"nyp.33433076068950"	"Gatchell, Ch. (Charles)"			"m"	"us"	"1851-1910."	1900	1900	1900	1	1		"Chicago;Era publishing co.;1900."	"Fiction"		"What a woman did"	"longfiction"	"contemporary"
"mdp.39015016445978"	"Chase, Ilka"			"f"	"us"	"1905-1978."	1951	1951	1951	2	2		"Garden City, N.Y.|Doubleday|1951."	"Fiction"		"New York 22; that district of the city which lies between Fiftieth and Sixtieth Streets, Fifth Avenue, and the East River"	"notfiction"	"contemporary"
"uc1.b4948945"	"Maitland, Sara"			"f"	"uk"	"1950-"	1984	1984	1984	1	1		"London|Joseph|1984."	"Fiction"		"Virgin territory"	"longfiction"	"contemporary"
"mdp.39015063959889"	"Sears, Elisabeth (Egan)"			"f"		"1884-"	1936	1936	1936	1	1		"New York|Green cirlce books|c1936"	"Fiction"		"You never can tell"	"longfiction"	"contemporary"
"mdp.39015063992492"	"Misses. Cuthbertson"	"Cuthbertson, Catherine"		"f"	"uk"	"1775-1842."	1822	1803	1822	4	4	"v.1"	"London;Printed for Baldwin, Cradock, & Joy [etc.;1822."	"Fiction"		"Romance of the Pyrenees"	"longfiction"	"contemporary"
