"docid","author","realname","pseudonym","gender","nationality","authordate","inferreddate","firstpub","latestcomp","allcopiesofwork","copiesin25yrs","enumcron","imprint","genres","subjects","category","shorttitle"
"uc1.32106005158453",,,,,,,1974,,1974,1,1,,"s. l.|R. Nelson|1974.","NotFiction","QuicheÌ Indians|Religion","nonfic","Popol vuh"
"nyp.33433075769749","Porter, Jane",,,"f","uk","1776-1850.",1817,1803,1817,2,2,"v. 1-2","New York;S. Marks;1817.","Fiction","1764-1795|Fiction|Augustu","novel","Thaddeus of Warsaw. Four volumes in two"
"nyp.33433075909923","Borrow, George Henry",,,,,"1803-1881.",1862,,1862,16,5,"v. 3","London;John Murray;1862.","Novel|Bibliographies|NotF","Borrow, George Henry|Desc","nonfic","Wild Wales : its people, language, and scenery"
"uc1.$b769368","Sheridan, Leo W",,,,,,1938,,1938,1,1,,"New York|Stackpole Sons|1","NotFiction","Criminals|(Robert Greene)","nonfic","I killed for the law : the career of Robert Elliott and other executioners"
"uiuo.ark+=13960=t7kp88t2z","Brooke, Laurence",,,"m",,,1879,,1879,3,3,"v.3","London;S. Tinsley;1879.",,"823B7912Q","novel","The queen of two worlds"
"mdp.39015030743572","Henley, Gail",,,"u",,,1978,,1978,1,1,,"Boston|Little, Brown|c197","Fiction",,"novel","Where the cherries end up"
"njp.32101067645901",,,,"u",,,1811,,1811,1,1,,"S.l.;Printed for Henry Co","Fiction",,"novel","The decision, a novel"
"uiuo.ark+=13960=t6155666f","Meeke, Mary","Meeke, Elizabeth",,"f","uk","1761-1826.",1823,1823,1818,4,4,"v.3","London;printed for A.K.Ne",,,"novel","What shall be, shall be"
"mdp.39015031453189","Scott, Walter, Sir",,,"m","uk","1771-1832.",1829,1824,1829,1,1,"v.35","Edinburgh;R. Cadell;1829-","Fiction",,"novel","Redgauntlet"
"uc1.b3549806",,,,"u","uk",,1802,,1802,1,1,,"London;T. Hurst;ca. 1802","NotFiction",,"novel","Monkish mysteries; or, The miraculous escape: containing the history and the villanies of the monk Bertrand; the detection of his impious frauds, and subsequent repentance and retribution"
"inu.30000007259918","Smith, Wilbur A",,,"m","sa","1933-",1971,,1971,1,1,,"London|Heinemann|1971","Fiction",,"novel","The diamond hunters"
"njp.32101063579229",,,,"u",,,1821,,1821,2,2,"vol.2","London;Baldwin;1821.","NotFiction",,"novel","The Priest"
"uc2.ark+=13960=t5m904803","Churchill, Winston, Sir",,,,,"1871-1947.",1901,,1901,12,7,,"New York;The Macmillan co","Bibliographies|Fiction|No","United States|Civil War, ","nonfic","The crisis"
"inu.30000115708384","Auld, Robin",,,"m","sa","1959-",2006,,2006,1,1,,"Cape Town|New Voices Pub.","Poetry",,"poetry","Kelp"
"uc2.ark+=13960=t6154hp62","Grossmith, Weedon",,,"m","uk","1854-1919.",1913,,1913,2,2,,"New York;John Lane compan",,"Great Britain|Theater|IsB","nonfic","From studio to stage;"
"uiuo.ark+=13960=t9474s15t","Godwin, William",,,"m","uk","1756-1836.",1816,,1816,2,2,"v.3","London;Printed for W. Sim",,,"novel","Things as they are; or, the adventures of Caleb Williams"
"nyp.33433082170618","Argyle, Anna",,,"f",,,1866,,1866,1,1,,"New York;The Amer. News C","Fiction","American fiction","novel","The Cecilias; or, The force of circumstances"
"hvd.32044090309790","Coleridge, Sara Coleridge","Coleridge, Sara",,"f","uk","1802-1852.",1839,1837,1839,2,2,"v.2","New York;S. Colman;1839.","Fiction",,"novel","Phantasmion: prince of Palmland"
"uva.x030377639","Goethe, Johann Wolfgang von",,,"m","de","1749-1832.",1840,,1832,45,12,"v.1","Philadelphia;Lea and Blan","NotFiction|Bibliographies","Fiction|German","reprint","Wilhelm Meister's apprenticeship and travels"
"uc1.b3550106","Dunsany, Edward John Moreton Drax Plunkett, Baron",,,"m","ir","1878-1957.",1916,,1916,2,2,,"London;E. Mathews;1916.","NotFiction",,"shortstories","Tales of wonder"
"uc1.b3462838","Robinson, Spider",,,"m","ca","1948-",1979,,1979,1,1,,"New York|Dial Press/James","Fiction","Science fiction","novel","Stardance"
"nyp.33433067303838","Colman, George",,,"m","uk","1762-1836.",1817,,1817,2,2,"v. 2","London;Baldwin, Cradock, ","Fiction","English fiction","novel","The history of Elsmere and Rosa; an episode"
"mdp.39015078790006","Martin, Andrew",,,"m","uk","1962-",2009,,2009,1,1,,"London|Faber|2009.","Novel|Detective and myste","Stringer, Jim (Fictitious","novel","The last train to Scarborough"
"mdp.39015071190998","Gilman, Chandler Robbins",,,"m","us","1802-1865.",1836,,1836,4,4,"v.1","New-York;G. Dearborn;1836","UnknownGenre|NotFiction","Indians of North America|","shortstories","Life on the Lakes: being tales and sketches collected during a trip to the pictured rocks of lake Superior"
"nnc1.1002185504","Dunn, Byron A. (Byron Archibald)",,,"m","us","1842-1926.",1903,,1903,1,1,,"Chicago;A. C. McClurg & c","NotFiction",,"novel","Raiding with Morgan"
"uc1.$b358655","Lytton, Edward Bulwer Lytton, Baron",,,"m","uk","1803-1873.",1852,1832,1852,1,1,"v. 6","London;New York;G. Routle","NotFiction",,"novel","Eugene Aram"
"uc1.b112594","Lyall, Edna","Bayly, Ada Ellen",,"f","uk","1857-1903.",1897,,1897,3,3,,"New York;Longmans, Green ",,,"novel","Wayfaring men;"
"uc1.b3239725","Ball, Thomas",,,,,"1819-1911.",1891,,1891,1,1,,"Boston;Roberts brothers;1","NotFiction",,"nonfic","My threescore years and ten"
"uc1.$b242586","Evans, Caradoc",,,"m","uk","1878-1945.",1930,,1930,1,1,,"New York|W. W. Norton & c","NotFiction",,"novel","Nothing to pay"
"mdp.39015003344325",,,,,,,1975,,1975,1,1,,"New York|Garland Pub.|197","Fiction",,"novel","Fatal friendship"
"uiuo.ark+=13960=t6h13d823","Godwin, William",,,"m","uk","1756-1836.",1816,,1816,2,2,"v.2","London;Printed for W. Sim",,,"novel","Things as they are;"
"uva.x001085974","Molesworth, Mrs","Molesworth, Mary Louisa",,"f","uk","1839-1921.",1896,,1896,3,3,,"New York;Macmillan;1896.","NotFiction",,"novel","The Oriel window"
"uc1.b3467584","Stern, Richard Martin",,,"m","us","1915-2001.",1965,,1965,1,1,,"New York|Scribner|1965","Fiction",,"novel","I hide, we seek"
"njp.32101068167160","Dallas, Robert Charles",,,"m","uk","1754-1824.",1801,,1801,4,4,"vol.4","London;Printed by A. Stra","Fiction",,"novel","Percival : or, Nature vindicted : a novel"
"inu.32000009191745","Bates, H. E. (Herbert Ernest)",,,"m","uk","1905-1974.",1947,1939,1947,5,4,,"London|The Reprint Societ","Bibliographies|Fiction|No",,"shortstories","My Uncle Silas"
"uc1.b299821","Churchill, Winston, Sir",,,"m","uk","1871-1947.",1900,,1900,1,1,,"New York [etc.;Longmans, ",,,"novel","Savrola;"
"mdp.39015009345805","of Emesa. Heliodorus",,,,,,1895,,1895,5,4,,"London;D. Nutt;1895.","Fiction|NotFiction","Princesses|Fiction","nonfic","An Ã†thiopian history written in Greek by Heliodorus"
"hvd.hn5dnc","Abbott, Jacob",,,"m","us","1803-1879.",1838,,1838,1,1,,"Boston;T.H. Carter, agent","NotFiction","Readers","juvenile","Rollo at play, or, Safe amusements"
"mdp.49015000893496","Baker, Nina Brown",,,,,"1888-",1952,,1952,1,1,,"New York|Grosset & Dunlap","Fiction","1809-1865|Fiction|Lincoln","nonfic","The story of Abraham Lincoln;"
"pst.000016395053","Asimov, Isaac",,,"m","us","1920-1992.",1989,,1989,1,1,,"New York|Doubleday|1989.","NotFiction",,"novel","Nemesis"
"uc1.b4102275","Holley, Marietta",,,"f","us","1836-1926.",1895,,1895,3,3,,"New York;Funk & Wagnalls;","NotFiction",,"novel","Samantha in Europe"
"nyp.33433075755250","Walker, George",,,"m",,"1772-1847.",1801,1800,1801,1,1,"v. 1-3","New York;Printed for the ","Fiction","English fiction","novel","The three Spaniards, a romance"
"mdp.39015053746841","Weldon, Fay",,,"f","uk","1931-",2001,2001,2000,1,1,,"London|Flamingo|2001, c20","Novel","London|England|Fiction|Up","novel","The Bulgari connection"
"njp.32101067303071","Trebor",,,"u","us",,1879,,1879,1,1,,"Philadelphia;Porter & Coa","Fiction",,"novel","As it may happen : a story of American life and character"
"uc2.ark+=13960=t96689652","Tarkington, Booth",,,"m","us","1869-1946.",1920,1900,1920,1,1,,"New York;Scribner;1920.",,,"novel","Monsieur Beaucaire ; The beautiful lady ; His own people"
"mdp.39015063020096","Gorky, Maksim","Peshkov, Alexei Maximovich",,"m","ru","1868-1936.",1905,,1905,1,1,,"London;Maclaren & co.;190","UnknownGenre",,"novel","Heartache & The old woman Izergil"
"wu.89098877244","Austin, Jane G. (Jane Goodwin)",,,"f","uk","1831-1894.",1883,,1883,5,5,,"Boston;J.R. Osgood;1883.","NotFiction","Description and travel","shortstories","Nantucket scraps: being the experiences of an off-islander, in season and out of season, among a passing people"
"uiuo.ark+=13960=t4rj4zg0m","Le Fanu, Joseph Sheridan",,,"m","ir","1814-1873.",1865,,1865,3,3,"v.1","Leipzig;B. Tauchnitz;1865","Fiction","823L519G1865","novel","Guy Deverell"
"mdp.39015018985666","Stevenson, Sylvia",,,"f",,,1986,,1986,1,1,,"Tallahassee, Fla.|Naiad P","NotFiction",,"novel","Surplus : a novel"
"uiuo.ark+=13960=t1vd7br13","Lytton, Edward Bulwer Lytton, Baron",,,"m","uk","1803-1873.",1837,,1837,19,10,"v.2","London;Saunders and Otley","Fiction|NotFiction",,"novel","Ernest Maltravers"
"loc.ark+=13960=t5z60t13r",,,,,,,1850,,1850,1,1,,"Philadelphia;Printed for ",,"Pennsylvania|Riots|Philad","nonfic","Life and adventures of Charles Anderson Chester"
"uc1.32106005476566","Brusendorff, Ove",,,,,,1963,,1963,1,1,"v.5","New York|L. Stuart|1963-6","NotFiction","Sex|Sex customs","nonfic","A history of eroticism"
"nyp.33433074869425","Ireland, W. H. (William Henry)",,,"m","uk","1777-1835.",1805,,1805,1,1,,"London;C. Chapple;1805.","Fiction","Queen of Scots|Fiction|15","nonfic","Effusions of love from Chatelar to Mary, queen of Scotland"
"nyp.33433074927611",,,,"f","uk",,1820,,1820,2,2,"v. 47, part 3 (Mysteries of Udolpho)","London;s.n.;1820.","NotFiction","English literature","reprint","Mysteries of Udolpho"
"uc2.ark+=13960=t3nv9gf05","Kingsley, Henry",,,"m","uk","1830-1876.",1859,,1859,15,4,"v.2","Cambridge;Macmillan;1859.","Bibliographies|Fiction|No","1857-1926|Shorter, Clemen","novel","The recollections of Geoffry Hamlyn"
"uc2.ark+=13960=t44q80641","TourgÃ©e, Albion Winegar",,,"m","us","1838-1905.",1896,,1896,2,2,,"Cincinnati;Curts & Jennin",,,"novel","The mortgage on the hip-roof house"
"uc2.ark+=13960=t1hh6cn83","J?_kai, M?_r","Jokai, Maurus",,"m","hun","1825-1904.",1908,1879,1902,1,1,,"Chicago;Saalfield;1908, c",,,"reprint","Told by the death's head"
"mdp.39015066824247","Feaver, Jane",,,"f","uk","1964-",2007,,2007,1,1,,"London|Harvill Secker|200","Fiction","Family relationships|Teen","novel","According to Ruth"
"mdp.39015006637592","Berry, Wendell",,,"m","uk","1934-",1983,1967,1983,1,1,,"San Francisco|North Point","Fiction",,"novel","A place on Earth : a novel"
"uc1.$b243670","Morrison, John",,,"m","au","1904-1998.",1947,,1947,1,1,,"Kensington, Victoria, Aus","Fiction",,"novel","Sailors belong ships;"
"uiuo.ark+=13960=t6c25js1v","Tautphoeus, Jemima Montgomery",,,"f","ir","1807-1893.",1853,,1853,4,4,"v.2","London;R. Bentley;1853.",,"English fiction","novel","Cyrilla"
"nyp.33433076082514","Melmoth, Sydney",,,,,,1805,,1805,1,1,,"Huddersfield;Printed by B","NotFiction",,"nonfic","Beauties of English prose"
"uiuo.ark+=13960=t3pv7527f","Tabor, Eliza",,,"f",,,1868,,1868,4,4,"v.1","London;Hurst and Blackett","Fiction","English fiction","novel","Jeanie's quiet life"
"mdp.39015059168735","Ghosh, Amitav",,,"m","in","1956-",2004,,2004,1,1,,"London|HarperCollins|2004","Fiction","Fiction","novel","The hungry tide"
"hvd.hn2he3","Kendall, Edward Augustus",,,"m","uk","1776?-1842.",1800,,1800,1,1,,"London;Printed for E. New","Juvenile audience|Fiction","Conduct of life|Children'","shortstories|juvenile","The stories of Senex, or, Little histories of little people"
"mdp.39015014653201","Wieland, Christoph Martin",,,"m","de","1733-1813.",1804,,1804,3,3,"v.1","London;J. Bell;1804.","UnknownGenre",,"novel","Confessions in Elysium, or, The adventures of a Platonic philosopher; taken from the German of C. M. Wieland;"
"uc2.ark+=13960=t6736pt8t","Thurtell, John",,,,,,1824,,1824,1,1,,"London;Kight & Lacey;1824",,"Weare, William|d. 1823","nonfic","Pierce Egan's account of the trial of John Thurtell and Joseph Hunt"
"nyp.33433075751754","Southworth, Emma Dorothy Eliza Nevitte",,,"f","us","1819-1899.",1872,,1872,2,2,,"Philadelphia;T.B. Peterso","Fiction","Baden, Frances Henshaw|d.","novel","The artist's love"
"uc2.ark+=13960=t5gb1z098","Langdon, Mary",,,"f","us","1824-1908.",1858,,1858,1,1,,"Boston;Phillips, Sampson ",,,"novel","Agnes"
"uva.x001687872","Holmes, Mary Jane",,,"f","us","1825-1907.",1854,,1854,1,1,,"New York;D. Appleton & co","NotFiction",,"novel","Tempest and sunshine; or, Life in Kentucky"
"nyp.33433075904973","Reade, Charles",,,"m","uk","1814-1884.",1871,1853,1871,6,2,,"Boston;J.R. Osgood & Comp","Bibliographies|Fiction|No","Woffington, Margaret|Fict","novel","Peg Woffington, Christie Johnstone, and other stories"
"uiuo.ark+=13960=t88g98r2v","Smythies, Harriet Maria Gordon",,,"f","uk",,1861,,1861,3,3,"v.1","London;Hurst and Blackett",,,"novel","The Daily Governess"
"njp.32101067628865","Barrett, Eaton Stannard",,,"m","ir","1786-1820.",1817,,1817,6,6,"v.2","London;Printed for the au","Fiction",,"novel","Six weeks at Long's"
"njp.32101065713933","McDuff, J. R",,,"m","uk","1818-1895.",1854,,1854,1,1,,"New York;R. Carter & Bros","Fiction",,"novel","The woodcutter of Lebanon, and The exiles of Lucerna"
"mdp.39015059376197",,,,,"uk",,1830,,1830,1,1,"v.29","London;Printed for Colbur","Fiction","English fiction","novel","The Incognito"
"uc1.b4104577","Slosson, Annie (Trumbull), Mrs","Slosson, Annie Trumbull",,"f","us","1838-1926.",1891,1890,1891,1,1,,"New York;Harper;c1890.","Fiction",,"novel","Seven dreamers"
"uiuo.ark+=13960=t7gq7gw2c","James, G. P. R. (George Payne Rainsford)",,,"m","uk","1801?-1860.",1841,,1841,4,4,"v.3","London;Longman, Brown, Gr","NotFiction","Jacquerie, 1358|Fiction","novel","The jacquerie;"
"uc2.ark+=13960=t0tq61j48","Thanet, Octave","French, Alice",,"f","us","1850-1934.",1891,1889,1891,2,2,,"New York;D. Appleton and ",,,"novel","We all"
"mdp.39015082701189","Penney, Bridget",,,"f","uk","1964-",2008,,2008,1,1,,"London|Book Works|c2008.","Fiction","Penney, Bridget|England|A","novel","Index"
"mdp.39076002656721","Lippincott, Joseph Wharton",,,"m","us","1887-1976.",1924,,1924,1,1,,"Philadelphia|Penn Pub. Co","NotFiction","Farm life|Opossums|Juveni","novel","Persimmon Jim : the 'possum"
"uc1.$b106026","Timms, Edward Vivian",,,"m","au","1895-1960.",1947,1934,1947,1,1,,"Sydney|Angus and Robertso","NotFiction",,"novel","Conflict"
"uc1.32106006147778","Pirandello, Luigi",,,"m","it","1867-1936.",1928,1913,1928,3,3,"v.1","New York|E. P. Dutton & c","NotFiction","Fiction","novel","The old and the young (I vecchi e i giovani)"
"mdp.39015060617720","Almond, Steve",,,"m","us","1966-",2005,,2005,1,1,,"Chapel Hill, N.C.|Algonqu","Short stories","Fiction|Social life and c","shortstories","The evil B.B. Chow and other stories"
"nyp.33433082486014","Botsford, Charles A. (Charles Alexander)",,,"m","us","b. 1871.",1919,,1919,2,2,,"Philadelphia;The Penn Pub","Fiction",,"novel","Fighting with the U. S. Army"
"uiuo.ark+=13960=t3611jj8v","Lyster, Annette",,,"f","ir","1831-1908.",1877,,1877,3,3,"v.1","London;S. Tinsley;1877.",,,"novel","Riding out the gale"
"nyp.33433069250474","Morgan, John Minter",,,"m","uk","1782-1854.",1839,,1839,1,1,,"London;Printed for Longma","Fiction","Utopias|Education","novel","Revolt of the bees"
"loc.ark+=13960=t5k941c2c","Clark, George Edward",,,"m",,,1867,,1867,3,3,,"Boston;Adams & company;18",,"Adventure and adventurers","novel","Seven years fo a sailor's life"
"uc1.32106012556582","Ã–zdamar, Emine Sevgi","Özdamar, Emine Sevgi",,"f","tu","1946-",2000,1992,2000,1,1,,"London|Middlesex Universi","NotFiction","Turkey|Fiction|Women","novel","Life is a Caravanserai : Has Two Doors I Went in One I Came out the Other "
"nyp.33433076046840","White, Eliza Orne",,,"f","us","1856-1947.",1914,,1914,1,1,,"Boston;New York;Houghton ","Fiction",,"novel","The first step : a novel"
"uc2.ark+=13960=t11n8096w","Pemberton, Max, Sir",,,"m","uk","1863-1950.",1906,,1906,1,1,,"New York;Authors and News",,,"novel","The Lady Evelyn"
"mdp.39015016757166","Brown, R. Shepard",,,"m","us",,1960,,1960,1,1,,"New York|Crown Publishers","Bibliographies|NotFiction","Stringfellow, Frank|Civil","novel","Stringfellow of the Fourth"
"uc2.ark+=13960=t5cc0zr38","Coolidge, Susan","Woolsey, Sarah Chauncey",,"f","us","1835-1905.",1894,,1894,3,3,,"Boston;Roberts brothers;1","NotFiction|Juvenile audie",,"novel","Not quite eighteen"
"uc1.b4376771","YaÅŸar, Kemal","Kemal, Yaşar ",,"m","tu","1923-2015.",1987,1978,1987,1,1,,"London|Collins Harvill|19","Fiction",,"shortstories","The birds have also gone"
"uc1.b4095559","Grey, Zane",,,"m","us","1872-1939.",1943,,1939,1,1,,"New York|Grosset & Dunlap","Fiction",,"reprint","The rainbow trail"
"mdp.39015043798431","Morrison, Toni",,,"f","us","1931-",1973,,1973,4,3,,"New York, NY|Plume|c1973.","Fiction","Fiction|African American ","novel","Sula"
"mdp.39015084094443","Maynard, Joyce",,,"f","us","1953-",2009,,2009,1,1,,"New York|William Morrow|c","Fiction","Fiction|Life change event","novel","Labor Day"
"uiuo.ark+=13960=t6b286f0k","Crawford, A",,,"u",,,1852,,1852,3,3,"v.1","London;T.C. Newby;1852.",,,"novel","The double marriage"
"uiuo.ark+=13960=t12n5t636","English, John",,,"m",,,1810,,1810,2,2,"v.2","London;A.K. Newman;1810.",,,"novel","The grey friar, and the black spirit of the Wye"
"njp.32101068177243","Duncan, Henry",,,"m","uk","1774-1846.",1815,,1815,1,1,,"Edinburgh;Dumfries;1815.","NotFiction",,"novel","The cottage fireside; or, The parish schoolmaster; a moral tale"
"mdp.39015063870219","Gillies, R. P. (Robert Pearse)",,,,,"1788-1858.",1826,,1826,3,3,"v.1","London;H. Colburn;1826.","Fiction",,"nonfic","Tales of a voyager to the Arctic Ocean"
"uc2.ark+=13960=t2n58dq5s","Mulholland, Clara",,,"f",,,1887,,1887,1,1,,"Boston;T.B. Noonan;1887.",,,"juvenile","Percy's revenge"
"uc1.b4411111","Kalinin, AnatoliÄ­","Kalinin, Anatoly",,"m","ru","1916-2008.",1946,,1946,1,1,,"London|New York [etc.|Hut","Fiction","Fiction|World War, 1939-1","novel","In the south"
"uiuo.ark+=13960=t8tb1gj45","Betham-Edwards, M",,,"f","uk","1836-1919.",1862,,1862,3,3,"v.1","London;1862.",,,"novel","John and I"
"uva.x002177939","Cameron, (Lucy Lyttelton), Mrs",,,"f","uk","1781-1858.",1866,,1858,1,1,,"London;Houlston and Wrigh","NotFiction",,"reprint","Emma and her nurse : or, The History of Lady Harewood and The mother's grave"
"uiuo.ark+=13960=t58d0ck8t","Hatton, Joseph",,,"m","uk","1841-1907.",1883,,1883,4,4,"v.1","London;Chapman & Hall, Li",,,"novel","A modern Ulysses"
"wu.89090379819","Lover, Samuel",,,"m","ir","1797-1868.",1837,,1837,11,3,,"London;Baldwin and Cradoc","Fiction|NotFiction","1798-1854|Ireland|Folk-lo","shortstories","Legends and stories of Ireland : Second series"
"uc1.b3688262","Herbst, Josephine",,,"f","us","1892-1969.",1929,,1929,1,1,,"New York|Coward-McCann, i","NotFiction",,"novel","Money for love"
"hvd.hxdfuu","Dumas, Alexandre",,,"m","fr","1802-1870.",1837,,1837,1,1,,"London;H. Colburn;1837.","NotFiction",,"novel","Pascal Bruno. A Sicilian story"
"uiuo.ark+=13960=t3tt53s18","Donelan, A. M",,,"u",,,1873,,1873,2,2,"v.2","London;Henry S. King & Co",,,"novel","What 'tis to love"
"uc1.32106014289976","Thomas, Sue",,,"f","uk","1951-",1993,1991,1993,2,2,,"Woodstock, N.Y.|Overlook ","Novel|Fiction|Science fic","Fiction|Consciousness","novel","Correspondence"
"dul1.ark:/13960/t9f48pv82",,,,,,,1802,,1802,1,1,"v.1","London|Printed at the Min","Fiction",,"reprint","The castle of Caithness. A romance of the thirteenth century"
