docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
uc1.b3773955	Hernández, Ramón	Hernández, Ramón		m	es	1935- 	1983	1983	1983	1.0	1.0		Lincoln, Neb.|Society of Spanish and Spanish-American Studies|c1983.			Something is happening here	longfiction	contemporary
uc1.b3464943	Yaffe, James			m	us	1927-2017.	1982	1982	1982	2.0	2.0		New York|Holt, Rinehart, and Winston|c1982.			Saul and Morris, worlds apart : a novel	longfiction	contemporary
mdp.39015063965886	Nagarkar, Kiran			m	in	1942-	1980	1980	1980	2.0	2.0		St. Lucia, (Qld.)|University of Queensland Press|Hemel Hempstead, Eng.|distributed by Prentice-Hall International|1980.			Seven sixes are forty-three	longfiction	contemporary
uc1.32106009578474	Bernhard, Thomas			m	aus	1931-1989.	1991	1983	1991	1.0	1.0		New York|Knopf|1991.		Pianists|Gould, Glenn	The loser	longfiction	contemporary
uc1.32106007793463	Shahane, Vasant Anant			m		1923-	1984	1984	1984	1.0	1.0		New Delhi|Arnold-Heinemann|1984.			Prajapati, god of the people : a novel / Vasant A. Shahane	longfiction	contemporary
uc1.32106005205981	Hunter, Evan			m	us	1926-2005.	1981	1981	1981	1.0	1.0		New York|Viking Press|1981.		United States|87th Precinct (Imaginary place)|Police	Heat : an 87th Precinct novel	longfiction	contemporary
uc1.32106006839267	Just, Ward S			m	us	1935-	1984	1984	1984	1.0	1.0		New York|Viking Press|1984.			The American blues	longfiction	contemporary
mdp.39015040642939	Gurney, A. R. (Albert Ramsdell)	Gurney Jr., Albert Ramsdell		m	us	1930-2017	1984	1984	1984	1.0	1.0		New York|Arbor House|c1984.	Bibliographies	Ethnic relations	The Snow Ball	longfiction	contemporary
inu.30000124732995	dar. Shah, Ikbal Ali, Sir	Shah, Ali Ikbar		m	in	1894-1969.	1980	1980	1980	1.0	1.0		London|Octagon Press|c1980.			Escape from Central Asia	shortfiction	contemporary
mdp.39015042010309	MacLaverty, Bernard			m	uk	1942-	1982	1982	1982	1.0	1.0		London|Cape|1982.			A time to dance, and other stories	shortfiction	contemporary
uc1.b4350583	Panati, Charles			m	us	1943-	1982	1982	1982	1.0	1.0		New York, N.Y.|St. Martin's Press|c1982.			The pleasuring of Rory Malone	longfiction	contemporary
mdp.39015014158185	Bradbury, Ray			m	us	1920-2012.	1988	1984	1988	1.0	1.0		New York|Knopf|1988.			The Toynbee convector	shortfiction	contemporary
mdp.39015014169653	Simenon, Georges			m	be	1903-1989.	1983	1983	1983	2.0	2.0		San Diego|Harcourt Brace Jovanovich|c1983.			The long exile	longfiction	contemporary
uc1.b4449524	Andress, Lesley	Sanders, Lawrence	Andress, Lesley	m	us	1920-1988	1980	1980	1980	1.0	1.0		New York|Putnam|c1980			Caper	longfiction	contemporary
mdp.39015013470565				u			1982	1982	1982	1.0	1.0		New Delhi|Vikas Publishing House|New York|distributed in the USA by Advent Books|1982.		Gujarati fiction|20th century|Indic literature (English)	Gujarati short stories : an anthology	shortfiction	contemporary
uc1.b3739863				u			1983	1981	1981	1.0	1.0		Cape Town|Oxford University Press|1983, c1981.		Short stories, South African (English)|Short stories, American|Short stories, English	Between the thunder and the sun : an anthology of short stories	shortfiction	contemporary
uc1.b4376305				u			1983	1983	1983	1.0	1.0		Seoul, Korea|Si-sa-yong-o-sa Publishers|Arch Cape, Or.|Pace International Research|c1983		Social life and customs|Short stories, English|Translations into English|Short stories, Korean	Two travelers : and other Korean short stories	shortfiction	contemporary
inu.39000000974274				u			1984	1984	1984	1.0	1.0		London|Bodley Head|1984.		English fiction|Short stories, English|20th century|Social isolation	Misfits : an anthology of short stories	shortfiction	contemporary
mdp.39015014541265	McGarry, Jean			f	us	b. 1958	1987	1987	1987	1.0	1.0		Baltimore|Johns Hopkins University Press|c1987.			The very rich hours	longfiction	contemporary
mdp.39015051149659	Hanrahan, Barbara			f	au	1939-1991	1987	1987	1987	1.0	1.0		London|Grafton Books|1987.			Dream people : stories	shortfiction	contemporary
inu.30000112128651	Chernaik, Judith			f	us	b. 1934	1987	1987	1987	1.0	1.0		London|Macmillan|1987.			Leah	longfiction	contemporary
inu.39000005582288	VanEtten, Teresa			f	us	1951-	1987	1987	1987	1.0	1.0		Santa Fe, N.M.|Sunstone Press|1987.		Indians of North America|Southwest, New|Folklore|Pueblo Indians	Ways of Indian wisdom : stories	shortfiction	contemporary
mdp.39015050309551	Sherman, Delia			f	us	1951-	1999	1988	1999	1.0	1.0		Cambridge, MA|Circlet Press|1999.		Science fiction	Through a brazen mirror : the famous flower of Servingmen	longfiction	contemporary
uc1.b4975632	Aakhus, Patricia		McDowell, Patricia	f	us	1952-2012.	1989	1989	1989	1.0	1.0		Santa Cruz, Calif.|Story Line Press|1989.		Mythology, Celtic	The voyage of Mael Duin's curragh	longfiction	contemporary
mdp.39015017665764	Saxton, Josephine			f	uk	1935-	1985	1985	1985	1.0	1.0		London|Chatto & Windus|1985.			The power of time	shortfiction	contemporary
mdp.39015018930597	Larabee, Kim			f			1989	1989	1989	1.0	1.0		Boston|Alyson Publications, Inc.|1989.			Behind the mask	longfiction	contemporary
uc1.32106011486989	Rice, Anne		Rampling, Anne	f	us	1941-	1986	1985	1985	1.0	1.0		New York|Dell|1986, c1985.			Exit to Eden	longfiction	contemporary
mdp.39015050292658	Germain, Sylvie			f	fr	1954-	2000	1986	2000	1.0	1.0		Boston|D.R. Godine|2000.			Night of amber	longfiction	contemporary
mdp.39015038098920	Slaughter, Carolyn			f	uk	1946-	1986	1986	1986	2.0	2.0		London|Viking|1986.			The innocents	longfiction	contemporary
mdp.39015049863932	Kavaler, Rebecca			f	us	1920-2008.	1986	1986	1986	1.0	1.0		Urbana|University of Illinois Press|c1986.			Tigers in the wood	shortfiction	contemporary
inu.30000000957484	Achebe, Chinelo			f	ni		1988	1988	1988	1.0	1.0		Ibadan|Heinemann Educational Books (Nigeria)|1988.			The last laugh and other stories	shortfiction	contemporary
mdp.39015018985666	Stevenson, Sylvia			f			1986	1986	1986	1.0	1.0		Tallahassee, Fla.|Naiad Press|c1986.			Surplus : a novel	longfiction	contemporary
mdp.39015055109840	Vlassie, Katherine			f	ca		1987	1987	1987	1.0	1.0		Ontario?], Canada|Cormorant Books|1987.	Short stories		Children of Byzantium	shortfiction	contemporary
mdp.39015012866847				f			1985	1985	1985	1.0	1.0		Knoxville|University of Tennessee Press|c1985.	Bibliographies	Translations from Polish|English fiction|Polish fiction|Women authors|Russian fiction|Translations into English|Translations from Russian	Russian and Polish women's fiction	shortfiction	contemporary
pst.000018705881	Moorcock, Michael			m	uk	1939-	1989	1989	1989	1.0	1.0		New York|Ace Books|1989.			The fortress of the pearl : an all-new novel of Elric	longfiction	contemporary
pst.000016395053	Asimov, Isaac			m	us	1920-1992.	1989	1989	1989	1.0	1.0		New York|Doubleday|1989.			Nemesis	longfiction	contemporary
uc1.32106017829828	Vollmann, William T			m	us	1965-1959	1987	1987	1987	2.0	2.0		New York|Atheneum|1987.			You bright and risen angels : a cartoon	longfiction	contemporary
mdp.39015016986682	Woo, K.T (Keng Thye)			m	si		1989	1989	1989	1.0	1.0		Singapore|Heinemann Asia|1989.			Encounter and other stories	shortfiction	contemporary
inu.39000001112445	Nzekwe, Amaechi			m			1985	1985	1985	1.0	1.0		Enugu, Nigeria|Fourth Dimension|1985.			A killer on the loose	longfiction	contemporary
uc1.b3460299	Winter, Léon de			m	ne	1954-	1985	1985	1985	1.0	1.0		New York|Vehicle Editions|1985.			The day before yesterday : six stories	shortfiction	contemporary
pst.000014560620	Joseph, Mark			m	us	b. 1946	1986	1986	1986	1.0	1.0		New York|D.I. Fine|c1986.			To kill the Potemkin : a novel	longfiction	contemporary
uc1.32106009609949	Dabydeen, Cyril			m	ca	1945-	1988	1988	1988	1.0	1.0		London, Ont.|Third Eye|1988.			To monkey jungle	longfiction	contemporary
uc1.b4439355	Gabriel, Eric			m	us		1989	1989	1989	1.0	1.0		San Francisco|Mercury House|1989.			Waterboys : a novel	longfiction	contemporary
mdp.49015000298159	Searls, Hank			m	us	1922-2017	1987	1987	1987	1.0	1.0		New York|McGraw-Hill|c1987.			Kataki : a novel	longfiction	contemporary
mdp.39015050980864	Tinniswood, Peter			m	uk	1936-2003.	1986	1986	1986	1.0	1.0		London|Pavilion Books|1986.			Uncle Mort's north country	longfiction	contemporary
inu.39000001424931	Ajayi, Tolu			m	ni	b. 1946	1985	1985	1985	1.0	1.0		Lagos, Nigeria|Granny Fatima Pub. Co.|1985.			The lesson : a novel	longfiction	contemporary
mdp.39015061469048	Wakefield, Tom			m	uk		1985	1985	1985	1.0	1.0		London|GMP|1985.	Novel|Humorous fiction	Fiction in English, 1945- - Texts|Interpersonal relations	The discus throwers	longfiction	contemporary
uc1.b4973186	Wiltse, David			m	us	b. 1940	1986	1986	1986	1.0	1.0		New York|Macmillan|c1986.		Lawyers|Nebraska	Home again	longfiction	contemporary
uc1.b4361989	Shapiro, Stanley			m	us	1925-1990	1986	1986	1986	2.0	2.0		New York, N.Y.|Random House|1986			A time to remember	longfiction	contemporary
uc1.b4369661		Munif, Abdul Rahman		m	sau	1933-2004	1988	1988	1988	1.0	1.0		London|New York|Quartet Books|1988.			Endings	longfiction	contemporary
uc1.b3477460				u			1986	1986	1986	1.0	1.0		San Francisco, Calif.|Black Star Press|c1986.			Saturday afternoon : an anthology of older writers	shortfiction	contemporary
mdp.39015024894282	Dhaḷa, Rameśa Candra			u			1989	1989	1989	1.0	1.0		Calcutta, India|Writers Workshop|c1989.			Two kilos of rice & other stories	shortfiction	contemporary
mdp.39015018520398	Moggach, Deborah			f	uk	b. 1948	1990	1990	1990	1.0	1.0		London|Heinemann|1990.			Stolen	longfiction	contemporary
mdp.39015019429110	Texier, Catherine			f	fr	b. 1947	1990	1990	1990	1.0	1.0		New York|Viking|1990.			Panic blood	longfiction	contemporary
mdp.39015025280705	Dillard, Annie			f	us	b. 1945	1992	1992	1992	2.0	2.0		New York|HarperCollins Publishers|c1992.	Historical fiction	Large type books|History	The living	longfiction	contemporary
mdp.39015028917642	Aṃsala, Kusuma			f			1993	1993	1993	1.0	1.0		New Delhi|Har-Anand Publications|c1993.			Sheltering shadows, a novel	longfiction	contemporary
uc1.b4355423	Wyse, Lois			f	us	1926-2007	1990	1990	1990	1.0	1.0		New York|Crown Books|1990.			Seconds	longfiction	contemporary
mdp.39015034034556	McMahon, Franci			f	us	1941-	1994	1994	1994	1.0	1.0		Ithaca, N.Y.|Firebrand Books|c1994.	Western stories|Love stories	Ranch life|Montana|Lesbians|Women ranchers	Staying the distance : a novel	longfiction	contemporary
mdp.39015019607376	Ferré, Rosario			f	pr	1938-2016	1991	1991	1991	1.0	1.0		Lincoln|University of Nebraska|c1991.	Bibliographies		The youngest doll	longfiction	contemporary
uc1.32106011001762	Astley, Thea			f	au	1925-2004	1994	1994	1994	1.0	1.0		New York|G.P. Putnam's Sons|1994.	Black humor	Older women	Coda	longfiction	contemporary
mdp.39015032951694	Conlon, Evelyn			f	ir	b. 1952	1993	1993	1993	1.0	1.0		Belfast|Blackstaff Press|1993.			Taking scarlet as a real colour	longfiction	contemporary
mdp.39015029554261	Davis, Lindsay			f	uk	1949-	1992	1990	1990	1.0	1.0		New York|Ballantine Books|1992, c1990.	Detective and mystery stories	Vespasian, 69-79|Rome|Private investigators|History	Shadows in bronze : a Marcus Didius Falco novel	longfiction	contemporary
uc1.32106011502157	Tilly, Meg			f	ca	1960-	1994	1994	1994	2.0	2.0		New York|Dutton|c1994.	Domestic fiction|Novel	Domestic fiction, American|United States|Sexually abused children|Family|Families|Girls	Singing songs	longfiction	contemporary
mdp.39015029475343	Hood, Ann			f	us	1956-	1993	1993	1993	1.0	1.0		New York|Doubleday|1993.	Domestic fiction	Midlife crisis	Places to stay the night	longfiction	contemporary
mdp.39015033964035	Valenzuela, Luisa			f	ar	1938-	1994	1994	1994	1.0	1.0		London|New York|Serpents Tail/High Risk Books|1994.	Humorous stories		Bedside manners	longfiction	contemporary
mdp.39015029577601	Aikath-Gyaltsen, Indrani			f	in	1952-1994.	1991	1991	1991	2.0	2.0		New Delhi, India|New York, N.Y., U.S.A.|Penguin Books|1991.	Domestic fiction	Women|India	Daughters of the house	longfiction	contemporary
uc1.32106012556582	Özdamar, Emine Sevgi	Özdamar, Emine Sevgi		f	tu	1946-	2000	1992	2000	1.0	1.0		London|Middlesex University Press|2000		Turkey|Women	Life is a Caravanserai : Has Two Doors I Went in One I Came out the Other 	longfiction	contemporary
uc1.32106014289976	Thomas, Sue			f	uk	1951-	1993	1991	1993	2.0	2.0		Woodstock, N.Y.|Overlook Press|1993	Novel|Science fiction	Consciousness	Correspondence	longfiction	contemporary
inu.30000057526448	Monfredo, Miriam Grace			f	us		1993	1993	1993	1.0	1.0		New York|Berkley Prime Crime|1995, c1993.	Historical fiction|Detective and mystery stories	Underground Railroad|Women detectives|Women librarians|1775-1865|Seneca Falls|New York (State)|Fugitive slaves|History	North star conspiracy	longfiction	contemporary
mdp.39015054076024	Silko, Leslie Marmon			f	us	1948-	1991	1991	1991	1.0	1.0		New York|Simon & Schuster|c1991.	Historical fiction		Almanac of the dead : a novel	longfiction	contemporary
inu.30000064046976	Ojo-Ade, Femi			m	ni	b.1941	1990	1990	1990	1.0	1.0		Ibadan|College Press|199-			One little girl's dreams : fiction for both the young and the not-so young	longfiction	contemporary
mdp.39015029113274	Ruffin, Paul			m	us	1941-	1993	1993	1993	1.0	1.0		Dallas|Southern Methodist University Press|1993.			The man who would be God : stories	shortfiction	contemporary
uc1.b4381449	Byron, Gilbert			m	us	1903-1991	1990	1990	1990	2.0	2.0		Baltimore|Johns Hopkins University Press|c1990.		Fishers	Done crabbin' : Noah leaves the river	longfiction	contemporary
mdp.39015029232769	Cleary, Jon			m	au	1917-2010.	1992	1991	1991	2.0	2.0		London|HarperCollins|1992, c1991.	Detective and mystery stories	Malone, Scobie (Fictitious character)|Detective and mystery stories	Dark summer	longfiction	contemporary
inu.30000004013144	Simchenko, I͡Uriĭ Borisovich			m	ru		1990	1990	1990	1.0	1.0		Moscow|Progress Publishers|c1990.		Nentsy|Russia (Federation)|Ethnology|Siberia	Winter trek	longfiction	contemporary
mdp.39015029935965	Gokak, Vinayak Krishna			m	in	1909-1992.	1992	1992	1992	2.0	2.0		Delhi|B.R. Pub. Corp.|New Delhi|Sales office, D.K. Publishers Distributors|1992.			The Agony and the glory : a novel	longfiction	contemporary
inu.30000045131764	Meena, Gladstone			m			1994	1994	1994	1.0	1.0		London|Macmillan|1994.			Remember death	longfiction	contemporary
mdp.39015039922623	Michon, Pierre			m	fr	1945-	1997	1990	1997	1.0	1.0		San Francisco|Mercury House|c1997.	Bibliographies		Masters and servants	longfiction	contemporary
mdp.39015033983001	Kantor, Herman I | Larson, Eric			m			1994	1994	1994	1.0	1.0		Santa Barbara, Calif.|Fithian Press|1994.	Historical fiction	Russia (Federation)|Jews|History	The miraculous milk cow : more tales my great great grandfather might tell about life in the ghetto of Russia in the time of the czars	shortfiction	contemporary
wu.89040941940	Mettler, Felix			m	swi	1945-	1992	1990	1992	1.0	1.0		New York|Fromm International|c1992.			The wild boar	longfiction	contemporary
mdp.39015032933502	Kondoleon, Harry			m	us	1955-1994	1994	1993	1993	1.0	1.0		New York|Knopf|1994, c1993.	Love stories	Marriage|New York|New York (State)|AIDS (Disease)	Diary of a lost boy : a novel	longfiction	contemporary
mdp.39015017436828	Ari, Mark			m			1993	1993	1993	1.0	1.0		Boston, MA|Zephyr Press|c1993.		Poland|BaÊ»al Shem	The shoemaker's tale	longfiction	contemporary
uc1.32106009522654	Humphreys, Emyr			m	uk	b. 1919	1991	1991	1991	1.0	1.0		London|Macdonald|1991.		Parry, Amy (Fictitious character)|Women|Widows|Older women|Death|Fathers|Mothers and sons|Wales	Bonds of attachment	longfiction	contemporary
mdp.39015028919721	Mitra, Pratap			m	in		1992	1992	1992	1.0	1.0		Calcutta, India|Writers Workshop|c1992.			Shattered : stories	shortfiction	contemporary
mdp.39015028917659	Pradhan, Pabitra Kumar			m			1992	1992	1992	1.0	1.0		Cuttack, Orissa|Toshali Books|1992.			Audible silence	longfiction	contemporary
mdp.39015017697734	Roth, Philip			m	us	1933-2018	1990	1990	1990	2.0	2.0		New York|Simon and Schuster|c1990.			Deception : a novel	longfiction	contemporary
mdp.39015031793568	Doctorow, E. L			m	us	1931-	1994	1994	1994	2.0	2.0		New York|Random House|c1994.	Historical fiction	Young men|New York|New York (State)|City and town life|History|19th century	The waterworks	longfiction	contemporary
uc1.32106009785699	Peters, Daniel			m	us		1991	1991	1991	1.0	1.0		New York|Random House|1991.		Incas	The Incas : a novel	longfiction	contemporary
mdp.39015032082433	Hu, C.C			u			1994	1994	1994	1.0	1.0		Singapore|Heinemann Asia|1994.		Ghost stories, English|Singapore	Silent cries from the dark	shortfiction	contemporary
mdp.39015019864969				u			1991	1991	1991	1.0	1.0		New York, N.Y.|Dutton|1991.		United States|Literary collections|Homosexuality|Sex customs|Erotic literature, American|American literature|20th century	High risk : an anthology of forbidden writings	shortfiction	contemporary
mdp.39015029529800				u			1990	1990	1990	1.0	1.0		Edinburgh|Polygon|1990?		Scottish authors|Women authors|English literature	Original prints III : new writing from Scottish women	shortfiction	contemporary
pst.000032788860				u			1991	1991	1991	1.0	1.0	1991	New York, N.Y.|Penguin Books USA|c1991.	Detective and mystery stories	Cats	Mystery cats : felonious felines from Ellery Queen's mystery magazine and Alfred Hitchcock's mystery magazine	shortfiction	contemporary
mdp.39015029900688				u			1992	1992	1992	1.0	1.0		Yarmouth, ME|Intercultural Press|c1992.	Bibliographies	Older African Americans|American literature|Health and hygiene|African Americans|Blacks|Literary collections|Literature, Modern|Aged|Attitude to Health|African American authors|collected works	Trials, tribulations, and celebrations : African-American perspectives on health, illness, aging, and loss	shortfiction	contemporary
inu.30000026037832	Waweru, P. M			u			1990	1990	1990	1.0	1.0		Nairobi, Kenya|Longman Kenya|1990.			Judy the nun	longfiction	contemporary
mdp.39015025186779	Pugalenthi Sr.			u			1991	1991	1991	1.0	1.0		Singapore|VJ Times|1991.		Singapore|Tales|Legends	Myths and legends of Singapore	shortfiction	contemporary
mdp.39015061142009				u			1994	1994	1994	1.0	1.0		New York|Barnes & Noble|c1994.	Short stories	Horror tales|Sea stories|Ships	Sea-cursed : thirty terrifying tales of the deep	shortfiction	contemporary
mdp.39015037310813				u			1994	1994	1994	2.0	2.0		Colombo|Tilak Balasuriya|1994.		Short stories, Sinhalese|Translations into English	An Anthology of Sinhala short stories in English	shortfiction	contemporary
mdp.39015040571328	Rossner, Judith			f	us	1935-2005	1997	1997	1997	1.0	1.0		New York|Nan A. Talese|1997.	Domestic fiction|Detective and mystery stories	New Mexico|Mothers and daughters	Perfidia : a novel	longfiction	contemporary
mdp.39015050727299	Lymperakē, Margarita	Lymberaki, Margarita	1919-2001	f	gk		1995	1995	1995	1.0	1.0		Athens, Greece|Kedros|New York|Distributed in North America by Paul & Co. Publs. Consortium|c1995.			Three summers	longfiction	contemporary
